id,title,overview,rating,poster
302883,Gaddaar,"Vijay (Harish) and Sunny (Sunil Shetty) are two friends, who are very close to each other. They study together in college and even fall in love with the same girl, Priya (Sonali Bendre). Sunny is rich and influential, and likes to control and dominate. Vijay comes from a poor family. Sunny wants to control the college scene using Vijay as a puppet, which does not work to Sunny's satisfaction. As a result, Sunny's dad (Mohan Joshi), who owns part of the college, steps in, to assert his and Sunny's position, as well as put pressure on the college authorities, and as well on the other hand, attempts to teach Vijay a lesson for betraying Sunny. But Sunny wants revenge in his own way, and he does so diabolically, by being even more friendly and close to his Vijay and his family. Will Sunny succeed?",0.0,/sCwZYsotRI3HSuKgeS7Bd3qJXSR.jpg
1314802,Emergency Exit,"It tells how 14 characters travel in a mysterious vehicle that they cannot easily get out of. Along the way, they fabricate about their identity and travel through unreal landscapes on a journey between life and death, sleep and wakefulness. According to the synopsis, ""a tragicomedy with no certainties"".",0.0,/uqUJ1a391vHhAk8SmSQnNPIT8fi.jpg
493813,False Flag,"The recounted events of the night that two estranged brothers attempted to reconnect and escape a small town, seemingly taken over by martial law.",0.0,/rbQptldSijN6aUvtq9nKF9ofvhO.jpg
307576,Patham Pasali,"Pathaam Pasali is a 1970 film starring Gemini Ganesan, Nagesh, Rajashree and Vijayalalitha in the lead roles. The music was by V. Kumar and directed by K. Balachander.",0.0,
1103085,Click!,"Martín is a 35-year-old banker obsessed with his career. Having a child is not a priority for him and for his wife it is. Lucía will then appear with an eight-year-old son, the product of a fleeting relationship with Martín, who will resist accepting paternity outside of his plan.",0.0,
559216,Quartier chinois,"In a Far Eastern town, a settling of accounts between Western and Asian opium traffickers draws the attention of the police.",0.0,/rojFp7ze2lSxuyDrwraMZbuepUv.jpg
1471651,Die Kinderschwindlerin,"In order to get her dream apartment, party-loving Nina has to score points with a particularly family-friendly landlord. To do this, she borrows her sister's kids without further ado.",6.7,/zRaVVMc5t57tf62jxwSYtrtyedx.jpg
1317779,Black Feather,"After the death of his mother, Carlos returns to his childhood home. During a long night, Carlos is confronted with the many neighbors of his hometown, who will try to test him and lead him to madness.",10.0,/6nX5MosopYdtcu7omNX7guYscRe.jpg
1443491,Rakshasa,"A father battles a relentless force threatening his child, trapped in a cycle of protecting them from an unknown, terrifying entity.",0.0,/g83UlqyPYSTkbOLLsE4G7N7zZCF.jpg
330944,Grave Mistakes,"When a grave robber tries to barter with a strange antiques dealer, the two trade stories rather than goods. Tales of zombies, vampires, and ghosts are told upstairs while an unspeakable horror waits in the basement.",7.0,/lBGvnoNrd5IWdAofOagPK2oWBVK.jpg
277809,Massacre Canyon,A band of renegade Apaches attempts to steal a shipment of rifles being transported to Fort Collins.,5.0,/ph7jsWLIJaaYB5wMgYMAnJInXWQ.jpg
22,Pirates of the Caribbean: The Curse of the Black Pearl,"When wily Captain Barbossa steals Jack Sparrow's ship and kidnaps the governor's beautiful daughter, Elizabeth, her childhood friend Will Turner joins forces with Jack to save her and recapture Jack's ship, the Black Pearl.",7.82,/poHwCZeWzJCShH7tOjg8RIoyjcw.jpg
986896,Venalmaram,"Vinayakan, who has hearing and speech impairment, is in love with his childhood friend, Ammu. But Vasavan, a gangster, poses a threat to their relationship as he lusts after Ammu.",9.0,/vZkNueuk5YnPkKi6hZN4lPBtfa3.jpg
1208002,The Prodigy,"A desperate sex worker named Adam goes into the desert with a man he doesn't know is a burgeoning serial killer. Meanwhile, another young hustler, Lucas, desperate for money, starts forming his own relationship with the dangerous man.",0.0,/g8qHZWjLbW2FRx7e8XXiFPXduHN.jpg
82050,La Rumba,"Paris, 1938. In a lavishly decorated nightclub, couples dance the syncopated rhythms of Latin America: Rumba, Cucaracha, Tango, and also the Charleston, Foxtrot and Boston. Among beautiful women, local pimps and Mussolini's spies brush each other on the dance floor, and in the streets. A police inspector is charged with a difficult task, to clean-up the city streets - just when bodies start falling around, as the Mafia and the spies tend each other deadly traps.",4.6,/2tEuNeYIXhWz1CIU8CES6QddOYP.jpg
1514442,The Walls,A Father on deathrow escapes prison to see his Daughter and Grandson one last time.,10.0,/e0JMjJlYNUIYTUW1Xn8tMTBCDxr.jpg
305121,Über Kreuz,,1.0,
1288500,Invasive,"A young woman secretly residing in a billionaire's lavish mansion stumbles upon dark secrets, sparking a desperate fight for survival.",6.2,/wtuxWiMjjInUEDPMgZYQxzw1rRg.jpg
1289076,Kotreshi Kanasu,"Kotreshi is an intelligent boy from a lower caste who comes first in the seventh standard and brings pride to his community. The upper-class Gowdas, however, attempt to suppress his growth.",0.0,/gLst90rqKf05PmSougBUqcwxJ5o.jpg
493461,The Portrait,"While painting the demure little model, Vera, who sat for him day after day, Reginald Spencer was unconscious of the fact that she was falling very deeply in love with him. Success comes Reginald's way and he has a commission to paint the portrait of a handsome society girl. Between the artist and this lady something like affection springs up and poor little Vera finds herself out in the cold and so plots her revenge.",0.0,
177586,Perfect Understanding,A young couple decide to marry under the condition that they agree never to disagree. That agreement is soon put to the test when the husband finds himself attracted to a beautiful young woman.,6.1,/1onl9UIreyenCQ4pVTqkeZsMdvQ.jpg
1198930,Krásna Pramíla,,0.0,
99105,Ambasamuthiram Ambani,"Dandapani (Karunaas), coming from a poor background, nurtures his ambition to become a owner of businesses like Reliance, Vasant &amp; C.o, Saravana Stores, etc. He meets Nandhini (Navneet) who falls in love with him because of his steadfast ambition. He is not in a position to accept owing to his goals. Thereafter he gives all his hard-earned money to Annachi (Kota Srinivasa Rao) to own a shop in his newly constructed complex. Before the construction is over, Annachi dies. Annachi's son does not believe that Dandapani could have given money to his girlfriend and he forcibly chases away Dandapani. Later he learns that Dandapani paid 35 lakhs for the shop from Registrar. Finally Dandapani succeeds in getting a new shop and sets up his supermarket.",7.0,/hPzfgv8khBhHLbRXPQBM3xeOAAZ.jpg
59579,Into Paradiso,"Alfonso is a Neapolitan scientist, shy, awkward and unemployed. Gayan is a former Sri Lankan cricket champion who is penniless, just arrived in Naples and convinced he will find Paradise. Vincenzo is a rising politician thanks also to recommendations, but things do not go as he would have hoped. In a multi-ethnic Naples, the destinies of these three characters intertwine, who find themselves sharing a shack built illegally on the roof of a building. This paradoxical situation will give rise to a hilarious cohabitation between the three and a partnership that will make them find the courage to face their own destiny, changing it forever.",6.4,/ehCu39tcsW0iLgTHYwhN5xhnOQ2.jpg
493092,Bad Reputation,"The life and career of rock n' roll icon Joan Jett from her early years ripping it up onstage as the founder and backbone of hard-rock legends The Runaways, to her long time collaboration with Kenny Laguna as Joan Jett & the Blackhearts, and her enduring presence in pop culture as a rock pioneer and mentor. With her inimitable singles ""I Love Rock n Roll,"" and ""Bad Reputation"" Joan Jett inspired a generation of young women to rock.",6.6,/pGoTT52CTFILoVG9QpCW6K5mtI9.jpg
1036162,Christmas Journey,"After serving in a war abroad and fighting a war back home, a mother and son decide to take a holiday motorcycle trip to lift his spirits.",1.0,/bJR7WTEV5gwRXpZZJuJ7yTPVm1I.jpg
711629,Maligno,"There is something bizarre going on at the Hartcourt Academy for boys and girls. All the students are vanishing left and right under mysterious circumstances and no one except the new girl, Susan Galligan knows what has become of them because she is having visions that students are the victims of violent murders!",6.0,/k0HARlSNI2kQ2plWdFBrlIETJag.jpg
1309917,Mağlup Edilemeyenler,"It tells the story of police agent Kerim, who wants to bring down a gang smuggling historical artifacts. Reis smuggled historical artifacts in his youth and was caught and imprisoned for fifteen years. For this reason, he lost track of his wife and his younger son Selim, and had a falling out with his elder son Günsüz Ali. Günsüz Ali is one of Tahsin's men who is engaged in smuggling. Kerim, who is actually a police officer, makes an agreement with Erol and Günsüz Ali to steal the historical artifacts from Tahsin's possession. This operation will bring to light many facts about Reis and his family.",0.0,/d2NLDZY0C4AcuL7NUtiJlMb22Xp.jpg
542936,A Extorsão,,0.0,/xvD63NNnNySiOVOjWPCuZciEayq.jpg
463001,Aag,"Birju is the mysterious guardian of a remote village. One day, a beautiful young woman arrives and disrupts the order. This disruption forces Birju into conflict with the village aristocracy and reveals his shocking past.",3.8,/c4z6SwWjrcSM7WwP7WdaOMQRl9H.jpg
1298587,Svadba bude,,0.0,
145547,Mad Ship,"A poor young Scandinavian immigrant couple winds up in Canada in search of prosperity, but the hardship of the Great Depression takes a toll in a way they never feared when they went in search of the dream.",5.6,/A4PDcXqX3j5NXqfkhediHiZnEI1.jpg
949243,Predohra,,0.0,
8839,Casper,"Casper is a kind young ghost who peacefully haunts a mansion in Maine. When specialist James Harvey arrives to communicate with Casper and his fellow spirits, he brings along his teenage daughter, Kat. Casper quickly falls in love with Kat, but their budding relationship is complicated not only by his transparent state, but also by his troublemaking apparition uncles and their mischievous antics.",6.336,/2ah8fNJFZVU3vcXhU5xfAYi2eym.jpg
670292,The Creator,"Amid a future war between the human race and the forces of artificial intelligence, a hardened ex-special forces agent grieving the disappearance of his wife, is recruited to hunt down and kill the Creator, the elusive architect of advanced AI who has developed a mysterious weapon with the power to end the war—and mankind itself.",7.012,/3dSivDtOuyxLDxPH4v2tcNG1fP7.jpg
478174,Rauch,"Marie lives in a small town in Brandenburg, while the love of her life, Thomas, has left her to seek his fortune in the West. She succumbs to the monotony of her assembly line work and caring for her sick mother. But then Thomas suddenly reappears - along with his new family.",0.0,/ckq0ceM5QXRBsG3wpHTBVjyeJDQ.jpg
1515607,Are You Listening?,"In the isolation of a sleepy village in Kerala, lies a garage overlooking the River Periyar. Little Hasna is a four year-old girl born totally blind at birth. During her Christmas break, her mother, who works as a maid in town, drops her off at a local garage, under the care of Vellapan and Chacko, the garage workers. Sitting on her designated chair, her only source of entertainment is the sounds echoing from the children playing on the ground ahead. Her zest and fascination for life is communicated through a fly and a cat that are part of her imaginative world. Her perspective of her surrounding and her acute sense of awareness is portrayed subtly through her mature and calm demeanor. In this era of urbanization where the world is fast changing, little Hasna although blind sees the world in her own unique way. She learns to accept the inevitable changes around her and makes us question the colors of the world. An open-ended journey.",0.0,
